NodeName,Index,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,FLANGE_Rx,FLANGE_Ry,FLANGR_Rz,RawDataSensor0,RawDataSensor1,RawDataSensor2,RawDataSensor3,RawDataSensor4,RawDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
LEVER2_05_01,15823,457.783,71.9506,223.052,0.00191734,0.777001,1.59423,150.77426,31.763765,108.29488,62.139977,-8.665826,11.5742655,-11.3939,-2.17724,1.79802,0.13616,-0.234052,-0.03688,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15824,457.793,71.9543,223.054,0.00191932,0.776983,1.59449,150.7665,31.800585,108.29507,62.149754,-8.661149,11.565494,-11.2879,-2.17622,1.06994,0.12479,-0.219697,-0.034087,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15825,457.801,71.9567,223.055,0.00193004,0.776962,1.59474,150.75972,31.837397,108.29525,62.15887,-8.656866,11.556328,-11.012,-1.95783,1.18348,0.120082,-0.20946,-0.0307637,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15826,457.807,71.9571,223.057,0.0019214,0.776954,1.59499,150.75197,31.874224,108.29402,62.168648,-8.652148,11.547515,-10.9811,-1.76894,1.41782,0.116573,-0.198465,-0.0345423,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15827,457.815,71.9587,223.058,0.00191879,0.77694,1.59525,150.7442,31.911043,108.2942,62.17842,-8.647471,11.538744,-10.8978,-1.92383,0.999521,0.105949,-0.201687,-0.0429751,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15828,457.815,71.9587,223.058,0.00191879,0.77694,1.59525,150.7442,31.911043,108.2942,62.17842,-8.647471,11.538744,-10.8978,-1.92383,0.999521,0.105949,-0.201687,-0.0429751,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15829,457.829,71.9626,223.064,0.00191611,0.77691,1.59575,150.72865,31.98468,108.29456,62.19732,-8.638471,11.520765,-11.0899,-2.10903,1.45742,0.125085,-0.213527,-0.0363867,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15830,457.838,71.9654,223.07,0.00189981,0.776889,1.59627,150.71413,32.05831,108.29493,62.21678,-8.629511,11.502828,-11.4186,-2.32061,1.32295,0.136894,-0.228045,-0.0312971,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15831,457.847,71.967,223.074,0.00189877,0.776874,1.59652,150.70636,32.09513,108.29511,62.22656,-8.624793,11.494016,-11.4578,-2.38324,1.46821,0.133692,-0.238317,-0.0345501,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15832,457.847,71.967,223.074,0.00189877,0.776874,1.59652,150.70636,32.09513,108.29511,62.22656,-8.624793,11.494016,-11.4578,-2.38324,1.46821,0.133692,-0.238317,-0.0345501,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15833,457.86,71.9717,223.073,0.00189169,0.776857,1.59703,150.69083,32.168064,108.29477,62.245445,-8.615833,11.476079,-11.0959,-2.18384,1.31027,0.137092,-0.223044,-0.0353164,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15834,457.866,71.9693,223.074,0.00189311,0.776848,1.59727,150.68304,32.204884,108.29495,62.255222,-8.611115,11.467267,-10.9198,-2.20323,0.849317,0.126397,-0.201108,-0.0347245,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15835,457.866,71.9693,223.074,0.00189311,0.776848,1.59727,150.68304,32.204884,108.29495,62.255222,-8.611115,11.467267,-10.9198,-2.20323,0.849317,0.126397,-0.201108,-0.0347245,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15836,457.878,71.9715,223.075,0.00188967,0.776827,1.59777,150.66852,32.278515,108.29532,62.27411,-8.602155,11.449331,-10.8689,-2.06628,1.44824,0.128438,-0.193141,-0.0365213,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15837,457.883,71.9738,223.074,0.00188392,0.776825,1.59802,150.66075,32.315334,108.2955,62.2838,-8.597873,11.4401655,-11.0437,-2.05813,0.945295,0.132212,-0.211194,-0.0399149,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15838,457.886,71.9705,223.073,0.00187634,0.776819,1.59826,150.65298,32.352154,108.295685,62.293568,-8.593195,11.431396,-11.2264,-2.28523,1.02089,0.12862,-0.230338,-0.0414364,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15839,457.886,71.9705,223.073,0.00187634,0.776819,1.59826,150.65298,32.352154,108.295685,62.293568,-8.593195,11.431396,-11.2264,-2.28523,1.02089,0.12862,-0.230338,-0.0414364,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15840,457.887,71.9704,223.071,0.001868,0.776823,1.59852,150.64522,32.38898,108.29445,62.303345,-8.588477,11.422584,-11.5426,-2.38606,1.7019,0.135661,-0.236266,-0.0318904,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15841,457.89,71.9716,223.067,0.00186696,0.776815,1.59877,150.63745,32.4258,108.29463,62.312458,-8.584195,11.413418,-11.6503,-2.40098,1.61077,0.147913,-0.2416,-0.0196361,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15842,457.896,71.972,223.064,0.001861,0.776808,1.59902,150.62968,32.46262,108.294815,62.32223,-8.579517,11.404648,-11.6141,-2.53296,0.943816,0.151193,-0.2429,-0.0206415,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15843,457.906,71.9694,223.058,0.00185847,0.776796,1.59952,150.61415,32.536255,108.29518,62.341694,-8.570518,11.386671,-11.3351,-2.62491,1.23263,0.149946,-0.222975,-0.0413905,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15844,457.906,71.9694,223.058,0.00185847,0.776796,1.59952,150.61415,32.536255,108.29518,62.341694,-8.570518,11.386671,-11.3351,-2.62491,1.23263,0.149946,-0.222975,-0.0413905,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVER2_05_01,15845,457.914,71.9667,223.049,0.00185208,0.776791,1.60002,150.5986,32.60919,108.29484,62.360577,-8.561557,11.368736,-11.1415,-2.60714,0.3744,0.162606,-0.21804,-0.0324638,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
