NodeName,TCP_x,TCP_y,TCP_z,TCP_Rx,TCP_Ry,TCP_Rz,FLANGE_x,FLANGE_y,FLANGE_z,RowDataSensor0,RowDataSensor1,RowDataSensor2,RowDataSensor3,RowDataSensor4,RowDataSensor5,SPI0-0,SPI0-1,SPI0-2,SPI0-3,SPI0-4,SPI0-5,SPI0-6,SPI0-7,SPI1-0,SPI1-1,SPI1-2,SPI1-3,SPI1-4,SPI1-5,SPI1-6,SPI1-7,
Start,457.885,-71.1823,226.748,0.0189073,0.868421,1.27161,488.775,-211.903,346.235,-32.9098,-2.10215,4.52572,0.0789379,-1.33316,-0.0224759,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.881,-71.1784,226.754,0.0188945,0.868417,1.27163,488.776,-211.903,346.235,-32.5371,-2.61268,4.15803,0.0849216,-1.33617,-0.0221752,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.874,-71.179,226.761,0.0188606,0.868414,1.27166,488.776,-211.903,346.234,-32.2124,-3.07758,4.24022,0.109043,-1.36179,-0.014022,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.861,-71.1702,226.776,0.0187955,0.86841,1.27174,488.777,-211.903,346.234,-31.9093,-4.48626,3.26018,0.141219,-1.4361,-0.0333418,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
Start,457.851,-71.1636,226.784,0.0187617,0.868413,1.27178,488.777,-211.904,346.233,-31.6471,-4.91499,3.44316,0.144088,-1.46363,-0.0304629,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.843,-71.1559,226.793,0.018725,0.868411,1.27182,488.777,-211.904,346.233,-31.2682,-5.08363,3.58115,0.135646,-1.46576,-0.00652294,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.838,-71.1511,226.8,0.018695,0.868406,1.27186,488.778,-211.904,346.233,-31.055,-5.10962,3.14839,0.128791,-1.43991,0.00374142,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.833,-71.1448,226.806,0.0186764,0.868398,1.27188,488.778,-211.905,346.233,-30.3357,-5.21172,2.87817,0.124703,-1.42671,-0.00621109,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.829,-71.1383,226.814,0.0186561,0.868391,1.27191,488.779,-211.907,346.235,-29.9884,-5.18975,2.9092,0.131723,-1.40676,-0.0219351,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
LEVEL1_15_11,457.826,-71.1318,226.823,0.0186515,0.868382,1.27193,488.78,-211.91,346.237,-29.7223,-5.24799,3.06404,0.140691,-1.40206,-0.0214626,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,
